Instance,,PanSampler-λ1,,,PanSampler-λ10,,,PanSampler-λ50,,,PanSampler-λ100,
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_stat.set_char_quoting.il.flanagansaxe,,2,17.9,,2,21.44,,2,25.84,,2,46.87
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_stat.strmode.il.flanagansaxe,,3,576.58,,--,--,,3,1033.12,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sync.set_char_quoting.il.flanagansaxe,,2,17.7,,2,23.73,,2,37.82,,2,50.3
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.optimize_subexps.il.flanagansaxe,,3,168.21,,2,88.33,,2,116.52,,3,336.72
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.peek_token_bracket.il.flanagansaxe,,--,--,,2,267.13,,3,1738.08,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.re_string_translate_buffer.il.flanagansaxe,,2,15.88,,2,31.12,,3,76.46,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.set_char_quoting.il.flanagansaxe,,2,18.92,,2,15.54,,2,49.57,,2,46.24
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tee.set_char_quoting.il.flanagansaxe,,2,19.72,,2,19.24,,2,25.36,,2,72.95
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_test.set_char_quoting.il.flanagansaxe,,2,13.82,,2,20.7,,2,27.86,,2,47.23
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tr.set_char_quoting.il.flanagansaxe,,2,17.81,,2,27.97,,2,47.03,,2,55.45
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_true.set_char_quoting.il.flanagansaxe,,2,16.72,,2,30.95,,2,25.43,,2,47.32
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uniq.set_char_quoting.il.flanagansaxe,,2,11.39,,2,23.31,,2,42.11,,2,45.99
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uptime.set_char_quoting.il.flanagansaxe,,2,16.06,,2,26.88,,2,39.66,,3,145.76
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_users.set_char_quoting.il.flanagansaxe,,2,12.96,,2,24.58,,2,43.17,,3,191.46
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.hash_table_ok.il.flanagansaxe,,3,130.83,,3,64.27,,3,67.94,,3,143.89
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.set_char_quoting.il.flanagansaxe,,2,17.46,,2,28.95,,2,47.89,,2,47.07
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_yes.set_char_quoting.il.flanagansaxe,,2,11.99,,2,31.56,,2,43.54,,2,43.46
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_csplit.peek_token_bracket.il.dwp,,4,1568.07,,3,100.49,,3,175.71,,3,375.46
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_fmt.fmt_paragraph.il.dwp,,1,305.77,,1,545.65,,1,509.43,,1,505.58
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.mode_adjust.il.dwp,,--,--,,3,445.11,,3,1201.38,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_nl.peek_token_bracket.il.dwp,,4,1396.82,,3,69.65,,3,129.06,,3,358.17
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_ptx.peek_token_bracket.il.dwp,,3,76.75,,3,161.14,,3,141.92,,3,414.77
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.get_type_indicator.il.dwp,,3,30.59,,3,48.71,,3,55.05,,4,103.47
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_chgrp.hash_get_entries.il.flanagansaxe,,4,801.26,,3,146.1,,3,159.78,,3,244.01
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.optimize_subexps.il.flanagansaxe,,2,17.08,,2,21.42,,2,46.28,,2,25.88
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.peek_token_bracket.il.flanagansaxe,,3,358.41,,3,104.86,,2,98.54,,3,255.65
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_cut.hash_get_entries.il.flanagansaxe,,4,890.24,,2,38.97,,3,112.66,,3,289.86
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_fmt.fmt_paragraph.il.flanagansaxe,,2,389.36,,2,1887.67,,2,1391.85,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkdir.mode_adjust.il.flanagansaxe,,3,202.67,,3,210.88,,3,303.27,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkfifo.mode_adjust.il.flanagansaxe,,--,--,,3,1854.69,,3,335.23,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,--,--,,3,302.65,,3,390.86,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.buffer_lcm.il.flanagansaxe,,3,46.89,,2,26,,3,53.92,,3,66.04
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.strmode.il.flanagansaxe,,3,79.59,,3,125.36,,3,198.75,,5,290.83
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.compare_words.il.flanagansaxe,,3,204.11,,3,91.64,,3,69.29,,3,226.66
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.peek_token_bracket.il.flanagansaxe,,3,406.92,,3,113.22,,2,94.75,,3,270.85
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_sha512sum.sha384_read_ctx.il.flanagansaxe,,1,187.74,,1,448.47,,1,371.92,,1,448.48
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_shred.isaac_refill.il.flanagansaxe,,1,1988.81,,1,1407.78,,1,1484.62,,1,2294.94
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_stat.strmode.il.flanagansaxe,,4,173.72,,3,140.53,,3,183.63,,5,301.8
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.get_type_indicator.il.flanagansaxe,,5,202.23,,3,71.38,,3,84.83,,4,101.38
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.hash_get_entries.il.flanagansaxe,,4,948.64,,3,61.33,,2,49.7,,3,284.33
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.strmode.il.flanagansaxe,,4,166.53,,3,108.72,,3,157.15,,5,319.24
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_ptx.compare_words.il.dwp,,3,54.13,,3,31.59,,3,36.89,,3,200.92
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_tac.peek_token_bracket.il.dwp,,3,156.61,,2,65.36,,2,66.29,,3,228.21
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_vdir.get_type_indicator.il.dwp,,6,134.16,,2,26.4,,3,36.57,,6,108.5
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,3,1388.52,,3,1031.74,,3,197.15,,--,--
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_tac.peek_token_bracket.il.flanagansaxe,,2,14.04,,3,69.73,,3,51.55,,2,19.02
QF_ABV/platania/no_init_multi_member/no_init_multi_member11,,3,114.11,,2,262.24,,2,203.11,,3,213.74
QF_ABV/platania/no_init_multi_member/no_init_multi_member15,,3,738.5,,3,528.71,,3,716.68,,3,588.12
QF_ABV/platania/no_init_multi_member/no_init_multi_member18,,2,612.47,,3,1535.04,,2,1725.24,,2,606.7
QF_ABV/platania/no_init_multi_member/no_init_multi_member2,,13,1.88,,5,2.49,,7,2.53,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member3,,2,2.77,,2,3.57,,2,6.62,,3,5.24
QF_ABV/platania/no_init_multi_member/no_init_multi_member4,,4,9.11,,3,8.58,,2,7.31,,3,8.54
QF_ABV/platania/no_init_multi_member/no_init_multi_member6,,3,23.01,,3,38.61,,2,33.19,,3,25.88
QF_ABV/platania/no_init_multi_member/no_init_multi_member9,,2,58.46,,3,95.91,,2,129.84,,2,67.49
,,,,,,,,,,,,
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner3.short,,6,52.2,,4,30.46,,7,100.9,,8,136.91
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner4.short,,4,5.87,,3,3.97,,3,5.46,,3,4.2
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner12.short,,5,9.63,,4,6.07,,4,6.67,,4,6.18
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner13.short,,8,4.02,,4,2.32,,7,5.88,,7,5.73
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner22.short,,4,4.36,,3,5.31,,3,7.38,,3,5.82
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner23.short,,5,3.59,,4,3.55,,4,4.79,,4,4.2
