Instance,,PanSampler,,,PanSampler-Alt1,,,PanSampler-Alt2,,,PanSampler-Alt3,
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.optimize_subexps.il.flanagansaxe,,3,214.16,,--,--,,4,176.93,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.peek_token_bracket.il.flanagansaxe,,4,2533.55,,--,--,,--,--,,4,136.96
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.re_string_translate_buffer.il.flanagansaxe,,4,116.53,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.set_char_quoting.il.flanagansaxe,,4,119.42,,5,1266.88,,6,364.92,,4,6.88
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tee.set_char_quoting.il.flanagansaxe,,4,49.5,,4,233.41,,5,482.55,,4,8.47
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_test.set_char_quoting.il.flanagansaxe,,4,76.82,,4,195.06,,5,358.88,,4,6.99
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tr.set_char_quoting.il.flanagansaxe,,3,79.84,,5,1390.03,,5,541.18,,4,9.67
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_true.set_char_quoting.il.flanagansaxe,,4,69.4,,4,275.49,,5,437.76,,4,9.85
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uniq.set_char_quoting.il.flanagansaxe,,4,94.53,,4,223.25,,5,3065.72,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uptime.set_char_quoting.il.flanagansaxe,,4,109.17,,4,439.15,,5,1716.16,,4,8.17
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_users.set_char_quoting.il.flanagansaxe,,4,180.77,,5,1756.83,,6,1230.71,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.hash_table_ok.il.flanagansaxe,,4,160.12,,5,1368.94,,4,107.34,,4,7.56
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.set_char_quoting.il.flanagansaxe,,3,73.37,,4,269.14,,--,--,,4,7.68
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_yes.set_char_quoting.il.flanagansaxe,,4,109.43,,4,334.82,,5,245.38,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_csplit.peek_token_bracket.il.dwp,,4,237.02,,--,--,,5,431.96,,4,14.04
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_fmt.fmt_paragraph.il.dwp,,2,1709.85,,--,--,,--,--,,2,80.74
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.mode_adjust.il.dwp,,4,1903.08,,--,--,,--,--,,4,107.58
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_nl.peek_token_bracket.il.dwp,,4,187.24,,--,--,,5,478.78,,4,14.42
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_ptx.peek_token_bracket.il.dwp,,4,183.32,,--,--,,4,266.32,,4,18.99
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.get_type_indicator.il.dwp,,4,64.84,,11,509.03,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_chgrp.hash_get_entries.il.flanagansaxe,,4,260.92,,--,--,,4,392.08,,4,14.19
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.optimize_subexps.il.flanagansaxe,,4,96.52,,5,143.53,,4,32.87,,14,172.31
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.peek_token_bracket.il.flanagansaxe,,4,175.93,,7,2628.06,,4,90.56,,4,9.69
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_cut.hash_get_entries.il.flanagansaxe,,4,167.96,,5,3544.64,,4,197.74,,4,14.23
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_fmt.fmt_paragraph.il.flanagansaxe,,3,1861.61,,--,--,,--,--,,2,106.39
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkdir.mode_adjust.il.flanagansaxe,,4,403.92,,--,--,,--,--,,4,25.46
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkfifo.mode_adjust.il.flanagansaxe,,4,407.77,,--,--,,--,--,,4,24.94
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,4,525.56,,--,--,,--,--,,4,30.28
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.buffer_lcm.il.flanagansaxe,,4,86.4,,5,328.86,,5,392.05,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.strmode.il.flanagansaxe,,4,249.31,,15,3154.9,,--,--,,5,7.24
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.compare_words.il.flanagansaxe,,4,88.73,,5,600.32,,5,796.95,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.peek_token_bracket.il.flanagansaxe,,4,171.32,,7,2425.69,,5,448.55,,4,9.95
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_sha512sum.sha384_read_ctx.il.flanagansaxe,,1,371.92,,1,380.96,,1,217.48,,1,10.04
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_shred.isaac_refill.il.flanagansaxe,,2,2904.29,,--,--,,--,--,,2,157.69
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_stat.strmode.il.flanagansaxe,,4,216.29,,15,2918.96,,5,91.99,,5,7.25
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.get_type_indicator.il.flanagansaxe,,4,102.01,,11,649.3,,--,--,,5,4.23
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.hash_get_entries.il.flanagansaxe,,4,98.7,,--,--,,5,213.51,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.strmode.il.flanagansaxe,,4,200.87,,15,3169.25,,--,--,,5,5.78
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_ptx.compare_words.il.dwp,,4,43.62,,6,1508.73,,4,9.22,,4,8.16
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_tac.peek_token_bracket.il.dwp,,4,156.18,,5,896.59,,--,--,,15,2877.2
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_vdir.get_type_indicator.il.dwp,,4,43.82,,19,2194.88,,4,5.06,,--,--
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,4,293.18,,--,--,,--,--,,4,21.16
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_tac.peek_token_bracket.il.flanagansaxe,,6,891.84,,3,34.11,,--,--,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member11,,3,255.39,,5,386.68,,4,116.94,,4,68.17
QF_ABV/platania/no_init_multi_member/no_init_multi_member15,,4,952.32,,6,1270.69,,4,571.4,,3,213.17
QF_ABV/platania/no_init_multi_member/no_init_multi_member18,,3,1942.3,,7,2464.75,,4,956.27,,3,650.53
QF_ABV/platania/no_init_multi_member/no_init_multi_member2,,11,3.77,,--,--,,23,0.91,,2,0.16
QF_ABV/platania/no_init_multi_member/no_init_multi_member3,,4,9.78,,--,--,,--,--,,4,0.86
QF_ABV/platania/no_init_multi_member/no_init_multi_member4,,4,12.84,,--,--,,4,3.11,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member6,,4,55.87,,7,62.01,,3,10.56,,4,6.31
QF_ABV/platania/no_init_multi_member/no_init_multi_member9,,3,188.11,,4,100.52,,4,48.58,,4,35.15
,,,,,,,,,,,,
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner3.short,,10,167.25,,5,42.97,,5,31.62,,20,194.99
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner4.short,,7,12.1,,6,8.52,,7,5.53,,297,127.43
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner12.short,,5,11.82,,5,11.56,,6,11.76,,9,14.59
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner13.short,,8,6.47,,9,4.7,,8,2.05,,--,--
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner22.short,,5,12.28,,5,9.91,,5,8.54,,7,12.34
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner23.short,,8,7.18,,8,5.31,,7,2.23,,293,120.75
,,,,,,,,,,,,
